trait.name,T,trait,system_ID,mosquito_species,pathogen,lead_author,year,final.trait,transform,trait.from
b,10,0,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,15,0.17,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,20,0.7,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,25,0.9,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,30,0.8,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,18,0.48,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,26,0.97,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
PDR,13,0.03125,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,21,0.03125,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,32.22,0.16666666666666666,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,26.67,0.07692307692307693,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,12.78,0.02857142857142857,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,35,0.18181818181818182,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,32.22,0.16666666666666666,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,23.89,0.16666666666666666,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,12.78,0.07692307692307693,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
a,16,0,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,a,Identity,GCR
a,40,0,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,a,Identity,GCR
MDR,15,0.01807,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,20,0.08045,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,27,0.085319999999999993,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,25,0.15723,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,30,0.14577,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,34,0.1626,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
e2a,15,0.0311,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,20,0.918,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,25,0.6258,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,27,0.8976,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,30,0.6634,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,34,0.5914,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
MDR,15,0.02519,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,20,0.07299,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,25,0.10309,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,30,0.11905,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,35,0.13889,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
e2a,10,0,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,15,0.235,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,20,0.9,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,25,0.88,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,27,0.93,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,30,0.88,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,35,0.67,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,40,0,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
PDR,30,0.04,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,32,0.14285714285714285,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,35,0.14285714285714285,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
PDR,30,0.08333333333333333,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,PDR,Inverse,EIP
c,20,0.25,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,24,0.3913,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,26,0.41667,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,30,0.58333,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,26,0.72,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,30,0.8,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,32,0.9,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
c,35,0.93333,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,c,Identity,c
b,26,0.3,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,30,0.7,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,32,0.6,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
b,35,0.86667,Aedes aegypti / DENV,Aedes aegypti,DENV,Mordecai,2017,b,Identity,b
e2a,22,0.90812,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,27,0.9359,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
e2a,32,0.81944,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,e2a,Identity,pEA
MDR,22,0.09174,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,27,0.13587,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
MDR,32,0.15823,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,MDR,Identity,MDR
lf,10.82372552,0.091759667,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,10.60066603,0.075675353,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,15.3309921,0.035920552,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,16.55244216,0.032425471,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,20.04602109,0.042145005,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,21.77042116,0.037210774,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,25.61629688,0.030438368,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,27.62920948,0.027156001,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,31.34186139,0.044093837,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,31.66115353,0.034199563,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,32.56507293,0.044516297,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
lf,33.39482457,0.049883965,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,lf,Identity,p/days
EFD,10.57413184,0.033741077,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,10.81052189,0.067996215,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,15.30290639,0.373021158,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,16.55096406,1.06293739,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,20.0580655,3.340506817,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,21.84793149,3.58010585,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,25.58830746,6.998562967,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,27.61388198,7.514493008,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,31.6687307,7.232226934,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,33.42559166,7.195214562,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,31.32446579,9.5151239,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
EFD,32.5359161,11.20797261,Aedes aegypti / none,Aedes aegypti,none,Mordecai,2017,EFD,Identity,EFD
e2a,5,0,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,10,0,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,15,0.363636364,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,20,0.476923077,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,25,0.469230769,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,30,0.385714286,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,35,0.015789474,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,40,0,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,22,0.880885312,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,27,0.984909457,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,32,0.89416499,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,22,0.908119658,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,27,0.935897436,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,32,0.819444444,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,25,0.891891892,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,37,0.298327759,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,15,0.625,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,23,0.712264151,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,31,0.804245283,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,20,0.826839443,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,25,0.994069568,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,30,0.874589509,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,20,0.73096605,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,25,0.70858103,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
e2a,30,0.539920058,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,e2a,Identity,pEA
MDR,22,0.048077455,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,26,0.054535139,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,30,0.058846719,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,18,0.040816327,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,24,0.090909091,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,32,0.111111111,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,25,0.094382022,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,37,0.130508475,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,20,0.063694268,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,25,0.101626016,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,30,0.121506683,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,20,0.064102564,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,25,0.035335689000000003,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,30,0.063291139,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,22,0.075543232,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,27,0.10843753,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,32,0.121396268,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,22,0.091743119,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,27,0.135869565,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,32,0.158227848,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,12,0.01818,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,17,0.02941,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,27,0.07143,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
MDR,32,0.03125,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,MDR,Identity,MDR
b,18,0.523402938,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,b,Identity,b
b,24,0.367678287,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,b,Identity,b
b,32,0.195509644,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,b,Identity,b
c,18,0.370584268,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,c,Identity,c
c,24,0.274922311,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,c,Identity,c
c,32,0.278106346,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,c,Identity,c
c,22,0.643683282,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,c,Identity,c
c,27,0.781785426,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,c,Identity,c
c,32,0.75627037,Aedes albopictus / other togavirus,Aedes albopictus,other togavirus,Mordecai,2017,c,Identity,c
EFOC,15,20,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,20,42.63636364,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,20,51.8,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,20,80,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,20,77,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,68.61538462,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,70.85714286,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,74.30769231,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,53.66666667,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,39.66666667,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,101.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,35,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,25,18,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,77.19047619,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,98.68421053,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,60.3125,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,67.90909091,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,67.66666667,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,41.75,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,30,14.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,35,47.93333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
EFOC,35,51.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,EFD,Multiply_a,TFD
a,20,0.14285714285714285,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.14285714285714285,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.07142857142857142,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.09090909090909091,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.125,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.1111111111111111,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.05555555555555555,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.16666666666666666,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.1111111111111111,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.1,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.09090909090909091,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.1111111111111111,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,20,0.16666666666666666,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.14285714285714285,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.06666666666666667,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.125,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.16666666666666666,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.125,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.16666666666666666,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.14285714285714285,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,25,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.14285714285714285,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.25,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.2,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.3333333333333333,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
a,30,0.5,Aedes albopictus / none,Aedes albopictus,none,Mordecai,2017,a,Inverse,GCD
